Q	label
인크레더블 1개 주문할게요	2
아까 12시에 주문했었는데요	2
인크레더블버거 1개 주문	2
통새우 1개 인크레더블 2개 주문이요	2
딥치즈버거 단품 1개	2
통새우버거 세트 4개	2
주문할거야	2
통새우버거 주세요	2
통새우버거 한 개 주문이요! 이따 갈게요	2
통새우버거 3개 주문해요	2
싸이 주세요 세트로	2
주문해도 될까요?	2
통새우버거 1개 주문	2
딥치즈 주세요 단품으로	2
딥치즈버거 1개 주문	2
싸이버거 1개 주문하고 싶은데요	2
화이트갈릭버거 한 개 주문이요! 이따 갈게요	2
통새우 1개 줘	2
화이트갈릭버거 1개 주문하고 싶어요	2
아까 1시에 주문했었는데요	2
인크레더블 1개 주문	2
통새우버거 세트 1개	2
딥치즈 내놔	2
딥치즈버거 단품 2개	2
화이트갈릭 1개 주문	2
화이트갈릭버거 1개 주문요청이요	2
딥치즈 1개 주문	2
통새우버거 1개 인크레더블버거 2개 주문이요	2
딥치즈버거 1개 주문하고 싶은데요	2
싸이 내놔	2
아까 7시에 주문했었는데요	2
인크레더블버거 단품 4개	2
통새우버거 단품 4개	2
딥치즈버거 세트 3개	2
화이트갈릭버거 한개 이따 가져갈게요 주문받아주세요	2
화이트갈릭 한 개 주문이요! 금방 갈게요	2
통새우 1개 주문할게요	2
인크레더블버거 단품 2개	2
통새우버거 1개 주문요청이요	2
통새우버거 1개 주문하고 싶어요	2
주문 예약도 받나요?	2
싸이버거 단품 5개	2
딥치즈버거 세트 4개	2
통새우버거 1개 줘	2
모든 메뉴 하나씩 주문	2
딥치즈 1개 주문할게요	2
싸이 1개 주문할게요	2
딥치즈 1개 주문요청이요	2
딥치즈버거 주문할게요	2
화이트갈릭버거 세트 5개	2
주문한다	2
통새우 주세요 세트로	2
딥치즈버거 2개 주문해요	2
화이트갈릭버거 내놔	2
인크레더블버거 1개 주문하고 싶어요	2
싸이버거 단품 2개	2
인크레더블 1개 주문요청이요	2
화이트갈릭 내놔	2
인크레더블 주세요	2
화이트갈릭버거 주세요	2
딥치즈버거 3개 주문해요	2
인크레더블버거 세트 4개	2
화이트갈릭버거 주세요 단품으로	2
아까 2시에 주문했었는데요	2
아까 10시에 주문했었는데요	2
화이트갈릭 1개 주문요청이요	2
화이트갈릭 주세요 세트로	2
화이트갈릭 한 개 주문이요! 이따 갈게요	2
딥치즈버거 주세요 세트로	2
싸이버거 주세요	2
화이트갈릭버거 단품 3개	2
인크레더블버거 주세요	2
화이트갈릭버거 세트 4개	2
통새우버거 주세요 단품으로	2
아까 3시에 주문했었는데요	2
통새우버거 세트 2개	2
화이트갈릭 주세요 단품으로	2
싸이버거 세트 4개	2
통새우버거 단품 2개	2
아까 11시에 주문했었는데요	2
주문	2
햄버거 주문할게요	2
싸이버거 1개 줘	2
딥치즈버거 세트 5개	2
인크레더블 내놔	2
싸이 주세요	2
딥치즈 한 개 주문이요!  금방 갈게요	2
화이트갈릭 1개 주문할게요	2
싸이버거 세트 3개	2
같은걸로 주문할게요	2
주문받아주세요	2
딥치즈버거 세트 1개	2
주문 좀 받아주세요	2
인크레더블 1개 줘	2
지금 주문할게요	2
햄버거 주문 가능한가요?	2
주문 가능?	2
화이트갈릭버거 단품 1개	2
인크레더블버거 내놔	2
화이트갈릭버거 1개 줘	2
인크레더블버거 세트 1개	2
싸이버거 세트 1개	2
딥치즈버거 1개 주문요청이요	2
싸이버거 주세요 세트로	2
예약주문 할래요	2
딥치즈버거 내놔	2
화이트갈릭버거 3개 주문해요	2
모든 메뉴 하나씩 주문요청할게요	2
인크레더블버거 한 개 주문이요! 이따 갈게요	2
화이트갈릭버거 1개 주문하고 싶은데요	2
통새우 1개 주문요청이요	2
인크레더블버거 단품 1개	2
딥치즈버거 주세요	2
화이트갈릭버거 세트 2개	2
모든 메뉴 하나씩 주문요청할게요	2
화이트갈릭버거 1개 주문	2
딥치즈버거 단품 4개	2
화이트갈릭버거 1개 딥치즈버거 1개 주문이요	2
싸이버거 세트 2개	2
인크레더블버거 세트 2개	2
주문할게요	2
통새우 한 개 주문이요! 금방 갈게요	2
인크레더블버거 세트 5개	2
싸이버거 주세요 단품으로	2
인크레더블버거 1개 줘	2
인크레더블버거 1개 주문요청이요	2
싸이버거 단품 1개	2
화이트갈릭 1개 줘	2
아까 4시에 주문했었는데요	2
메뉴 하나씩 다 주문할게요	2
주문해도 되나요?	2
싸이 1개 줘	2
화이트갈릭 주세요	2
통새우버거 주세요 세트로	2
화이트갈릭버거 단품 4개	2
화이트갈릭버거 단품 5개	2
주문할테니까 잘 들어	2
싸이버거 세트 5개	2
인크레더블 주세요 세트로	2
저분들이 드시는걸로 똑같이 주문할게요	2
딥치즈버거 단품 5개	2
아까 6시에 주문했었는데요	2
화이트갈릭버거 주세요 세트로	2
주문 예약할래요	2
화이트갈릭버거 단품 2개	2
딥치즈 1개 줘	2
통새우버거 2개 주문해요	2
통새우버거 내놔	2
딥치즈버거 1개 주문하고 싶어요	2
딥치즈버거 주세요 단품으로	2
싸이버거 내놔	2
저 아까 주문했었는데요	2
딥치즈버거 1개 줘	2
인크레더블 한 개 주문이요! 금방 갈게요	2
통새우 내놔	2
주문 도와주세요	2
통새우 주세요 단품으로	2
저번에 맛있어서 또 주문하려구요	2
통새우버거 세트 5개	2
딥치즈버거 세트 2개	2
인크레더블버거 2개 주문해요	2
통새우버거 단품 3개	2
싸이버거 1개 주문	2
딥치즈버거 한 개 주문이요! 이따 갈게요	2
시간이 약이라는데 독이 되는거 같습니다. 좀 더 시간이 필요한 것 같네요.	3
시간이 지날수록 더 보고싶어 눈에서 멀어진 순간 기억에 의존해서 살아서 그럴 거예요.	3
시련 더 행복해지려고 하나봐요.	3
싫어 싫어하지 말아요.	3
쏘주 소주 한 잔.	3
씁쓸 헛헛하죠.	3
씁쓸하네. 제가 있잖아요.	3
아 잠수라니 상대방에 대한 예의가 없네요.	3
아. 상담 좀 해 줘 네. 알겠습니다.	3
아휴. 에휴.	3
어떡해야 될가? 무슨 일인지 말씀해주세요.	3
다코야키 주문문의요	3
다코야키 어떻게 하나요	3
햄버거 만드는 법 알려줘	3
맛있는거 줘	3
오늘의 뉴스 알려줘	3
확진자 수 	3
아니 어제 내가 술을 먹고 취했어	3
그 점에 전적으로 동의합니다.	3
상품 출시를 취소하는 것이 어때요?	3
그럴 수는 없을 것 같아요.	3
상품의 질이 생각했던 것보다 떨어져서 걱정입니다.	3
상품 출시를 미룹시다.	3
최근의 예산 제안서에 대한 당신의 의견은 무엇인가요?	3
대부분에는 동의하지만	3
해결해야 할 문제가 무엇인가요?	3
변동될 수 있는 상황에 대해서는 고려하지 않았어요.	3
북미지역에서 신차 판매실적이 좋지 않은 이유를 알고 있나요?	3
제 생각에 자동차의 크기 아닌가 싶어요. 북미 소비자들은 중형차를 선호하는 경향이 있어요.	3
전 그렇게 생각하지 않아요. 다른 경쟁사들의 큰 차종들은 더 잘 팔리고 있는 실정이에요.	3
그런 상황이라면 다양한 마케팅 전략을 시도해보는 것이 좋을 것 같군요.	3
혹시 해밍턴씨가 목요일에 있을 영업회의 시간에 맞춰 휴가에서 돌아올지 알고 계세요?	3
그녀의 휴가가 목요일에 끝나는 것으로 알고 있어요.	3
그러면 금요일에 사무실로 복귀할 거 같네요.	3
그렇게 하면 우리 모두 망하는거야	3
당신의 아이디어가 마음에 들어서 작업에 대한 최종 견적을 받고 싶어요.	3
공급업자로부터 우리가 원하는 세라믹 타일을 받을 수 있을지를 아직 기다리고 있어요.	3
만약 없으면 어떻게 되나요?	3
타일을 수입해야 해서 예산에 차이가 생길 거에요.	3
그쪽 제안을 들어볼까요?	3
저희는 현재 추세와 소비자의 선호도를 알아봐야 합니다.	3
시장조사를 하는 것에 대해 구체적으로 설명해주시겠어요?	3
더 자세히 말씀드리자면	3
유감스럽지만 저희는 최소한 한 달 필요합니다.	3
오늘 회의의 주제는 무엇인가요?	3
이번에 시행한 직원 임금 상승입니다.	3
알겠습니다. 어떤 점이 문제인가요?	3
임금 상승의 기준에 대해 논란이 많습니다.	3
생활 폐기물의 문제점이 무엇인가요?	3
수질오염을 일으키고 지구온난화를 촉진하고 연간처리비용이 많이 듭니다.	3
그렇다면 해결방안은 생각해보셨습니까?	3
물론이죠. 우선 광고로 사람들에게 심각성을 알려주는 것이 가장 중요하다고 생각합니다.	3
작년 자동차 업계 동향은 이처럼 나타났습니다. 	3
올해 자동차 업계는 어떤 예측이 가능한가요? 	3
올해에는 대형 세단의 약진을 예상하셔도 됩니다. 	3
그렇다면 올해에도 외국 회사들이 좋은 실적을 올리겠네요. 	3
외국 자동차 회사의 수익은 전년도보다 많이 상승했습니다. 	3
이번 분기까지의 수치를 말씀해 주실 수 있으신가요? 	3
상승 폭은 약 20%이며 대형 세단의 역할이 컸습니다. 	3
그 중에서 어느 국가의 회사가 실적이 제일 좋습니까? 	3
지금까지는 미국 회사들의 실적이 제일 좋습니다. 	3
그중에 혹시 평균 실적이 감소한 국가도 있나요? 	3
내일 팀 프로젝트는 온라인상에서 진행하기로 했어.	3
왜? 마지막 발표까지 얼마 남지 않았는데 만나서 하는 게 낫지 않을까?	3
이번 주 시험이 겹치는 팀원들이 너무 많아서 다들 힘들 것 같다고 하더라.	3
그건 핑계라고 생각해. 다음 주부터는 꼭 오프라인으로 진행하도록 하자.	3
이번 팀 프로젝트 과제 역할분담을 해보자.	3
그래. PPT 만들고 싶은 사람 있어?	3
나는 PPT보다는 발표에 자신이 있어.	3
그러면 나랑 톰이 PPT를 만들게 너는 발표를 해. 	3
나는 진로에 대해 아직 확신이 안 서. 	3
나도 마찬가지야. 내 전공의 적성에 맞는지도 잘 모르겠어.	3
이번 방학 때는 전과에 대해서도 생각을 좀 해봐야 할 것 같아.	3
그래. 우리 열심히 고민해보자. 	3
대학에 들어와서 제2외국어로 배우기 좋은 언어가 뭐가 있을까?	3
자기가 어떤 언어에 관해 관심이 있는지에 따라 다르지 않을까?	3
응. 너무 많아서 무엇을 선택해야 할지 모르겠어.	3
나는 이번에 일본어를 들으려고. 일본문화에 관심이 많아서.	3
너는 교환학생 갈 생각 있어?	3
아직은 잘 모르겠어. 하지만 막연하게 가보고 싶다는 생각을 하긴 해.	3
혹시 관심 생기면 나랑 같이 준비하지 않을래? 정보 얻을 수 있는 사이트 알려줄게. 	3
정말 고마워! 구체적으로 관심 생기면 연락할게. 	3
그래서 그렇게 열심히 적고 찍었구나. 오늘 온 식당 음식은 만족했어?	3
응. 그냥 가격 대비 괜찮은 식당이었던 것 같아. 가격이 저렴해서 좋은 것 같아.	3
우리 오늘은 뭐 먹을까? 해외에 있으니까 뭐를 먹을지도 매번 과제 같아.	3
오늘 우리 한식 먹을래? 해외에 있어도 항상 한식이 당기는 것 같아.	3
하지만 해외 한식당은 가격이 너무 비싸. 아니면 그냥 서양식은 어때?	3
오늘 서양식은 별로. 그럼 우리 따로 가서 먹고 오자.	3
여기 음식점이 지난번에 내가 집에 포장해 갔던 곳이야.	3
정말? 그 맛있는 꼬막을 파는 곳이 여기구나.	3
맞아. 벌써 소문나서 사람이 많은 것 봐. 예약하기를 잘했다.	3
그러게. 잘했어. 우리 오늘도 먹고 1인분 더 포장해가자.	3
여기 메뉴판에는 제육볶음이 제일 맛있다고 나와 있는데	3
나는 볶음류보다는 탕류가 맛있었던 것 같아. 물론 볶음도 맛있겠지만.	3
그럼 너 오늘 혹시 뭐를 시킬 예정이니? 탕과 볶음류 둘 다 맛보고 싶다.	3
그럼 내가 탕을 시킬게. 네가 제육볶음을 시켜. 그리고 서로 나눠 먹으면 되겠다.	3
오늘 식당은 정말 최악이었어. 왜 평점이 좋은지 이해가 안 가.	3
나도. 서비스도 안 좋았지만	3
나는 음식점에서 제일 중요한 부분이 위생이라고 생각하는데	3
아까 내 국물에서 머리카락 나온 거 보면 말 다 했지. 다시는 여기 오지 말자.	3
어제 오빠가 추천해준 식당 갔다 왔어요. 추천 정말 감사해요.	3
아니야. 그 식당 분위기 괜찮지? 부모님은 좋아하셨니?	3
네. 어제 아버지 생신이었는데 너무 좋아하셔서 덩달아 기분이 좋았어요.	3
다행이다. 다음에도 혹시 주변에 식당 추천이 필요하면 연락해. 	3
이곳은 사장님은 너무 별로지만 음식은 괜찮은 것 같아.	3
너무 공감해. 다음에는 그냥 이 식당에서 배달 시켜 먹자.	3
오 정말 좋은 생각이다. 이 식당도 배달이 되는지 일단 알아보자.	3
아마 될 거야. 지난번에 배달 가능하다는 문구를 본 것 같거든.	3
나 이번에 캄보디아 여행 가는데 혹시 현지식 추천해줄 곳이 있니?	3
엄청 많지. 내가 괜찮은 식당 정리해서 보내줄까?	3
그럼 나야 정말 고맙지. 급한 거 아니니까 너 한가할 때 해서 보내줘도 돼.	3
알겠어. 너 캄보디아 오면 하루 날 잡아서 같이 밥 먹자.	3
오늘 남자친구 생일이라 네가 지난번에 추천해준 식당 가려고 하는데	3
자리가 별로 없어서 무조건 예약해야 해. 그런데 다른 식당 가는 걸 추천할게.	3
불과 몇 달 전에 네가 엄청나게 추천해준 곳인데 왜 다른 식당을 추천하니?	3
최근에 그 식당 요리사가 바뀌었는데	3
오늘은 네가 주문 성공하고 내가 주문 실패했다.	3
오늘 내가 시킨 음식은 맛있었고	3
응. 다음에는 오면 네가 시킨 음식을 시켜 먹어야겠어.	3
날씨 좀 알려줘 봐	3
네. 그리고 바꿔주세요. 먹자마자 이상한 맛이라고 느껴질 거에요.	3
손님 죄송합니다. 아무래도 끓여서 잠깐 상온에 두는 과정에서 상한 것 같습니다.	3
이번에 나온 신메뉴입니다. 한번 맛보고 평가 부탁드립니다.	3
그냥 보기만 했는데도 군침이 도네요. 너무 맛있어 보입니다.	3
드셔보시고 솔직한 평가 부탁드려요. 그래야 음식 맛에 발전이 있다고 생각합니다.	3
물론이죠. 솔직하게 평가하겠습니다. 지금 한번 맛볼게요.	3
지난번에 맛봤던 메뉴는 아직 나오지 않은 건가요? 그거 너무 맛있었어요.	3
아직 재료에 관해서 가격 협의 중입니다. 재료 공급이 관건인 음식이라서요.	3
그렇군요. 잘 해결돼서 꼭 나왔으면 좋겠어요. 많은 사람이 맛봤으면 합니다.	3
그렇게 말씀해주시니 너무 힘이 되네요. 저도 꼭 많은 사람에게 선보이고 싶어요.	3
오늘 코스 요리 중에 디저트가 제일 맛있었던 것 같아. 또 먹고 싶다.	3
맞아. 빵이랑 초콜릿이 입에서 살살 녹았어. 그것만 따로 주문 가능한지 물어볼까?	3
응. 한번 물어봐 줄래? 만약 가능하면	3
응. 잠시만 기다려봐. 식당 매니저에게 물어보고 올게.	3
지난번보다 음식량이 적어진 것 같아. 그냥 내 느낌인가?	3
아냐. 나도 그렇게 느꼈어. 뭔가 그릇도 작아지고 음식량도 적어진 것 같아.	3
여기 적혀있다. 재룟값이 올라서 메뉴값을 동일하게 하는 대신 양을 줄였대.	3
그렇구나. 우리 아무래도 메뉴 하나를 더 시켜야 할 것 같아. 이걸로는 부족해.	3
너무 맛있다. 딱히 많은 양념이 들어간 것 같지 않은데 맛있는 것 같아.	3
그만큼 재료가 신선하다는 의미지. 재료가 신선하면 음식 맛이 더 맛있어지는 것 같아.	3
신선한 재료 공급을 위해 사장님이 매일 새벽에 수산시장에 나가신다고 들었어.	3
역시. 그런 노력이 있어서 이런 엄청난 성과를 이룰 수 있었다고 생각해.	3
저기요. 저희가 메뉴를 총 3개를 시켰는데 아직 하나가 나오지 않았습니다.	3
죄송합니다. 잠시 확인하고 오겠습니다. 조금만 양해 부탁드립니다.	3
주문이 안 들어간 건가요? 만약 그렇다면 그냥 취소 부탁드립니다.	3
정말 죄송합니다. 아무래도 직원분이 실수하신 것 같아요. 취소하겠습니다.	3
정말 오랜만에 방문해주셨습니다. 음식 맛은 어떠셨나요?	3
역시 여기 음식은 항상 맛있는 것 같아요. 양념이 약간 바뀐 것 같던데 맞나요?	3
네. 맞아요. 역시 미식가 입맛이라서 그런지 차이를 단번에 알아차리시네요.	3
여기 음식을 좋아하기 때문이죠. 바뀐 양념이 더 좋은 것 같아요. 더욱 완벽해졌습니다.	3
이번 주에 대리님 송별회가 있어. 근처 한우집으로 예약을 할까 하는데 어때?	3
그것도 나쁘지 않네. 일단 좀만 더 고민해보자.	3
엄청나게 좋은 소식이 있어. 빨리 너에게 공유하고 싶어.	3
네가 기뻐하니까 뭔가 엄청나게 좋은 소식인 것 같다.	3
우리가 예약한 호텔에 엄청 맛있는 뷔페가 있는데	3
정말? 지금 당장 가서 예약하자. 50% 할인이면 너무 파격적인 조건이야.	3
보내준 식당들을 보여주었더니	3
외국인이 가장 선호하는 식당이래. 아무래도 음식이 한국적이라서 궁금해하는 것 같아.	3
응. 그런데 듣기로는 빨리 예약해야 한다고 해서	3
내가 보내준 식당 리스트에 적혀있을 거야. 한번 찾아봐. 없으면 다시 연락해줘.	3
아무래도 오늘 가기로 한 식당은 취소해야 할 것 같아.	3
갑자기 무슨 일로? 내가 이번 주를 얼마나 기대했는데.	3
내가 장염이 너무 심하게 걸렸어. 어제도 온종일 병원에서 있었어.	3
그랬구나. 많이 심각하니? 네가 빨리 나았으면 좋겠어.	3
혹시 예약한 식당에 아기를 위한 의자나 식기류가 있을까?	3
글쎄. 그것까지 물어보지는 않았어. 지금 전화해볼까?	3
아냐. 내가 물어볼게. 있어야 우리가 편하게 먹을 수 있을 것 같아서.	3
응. 한번 물어봐. 그리고 차라리 방으로 달라고 하면 더 좋을 것 같아.	3
인원이 너무 많아서 아무래도 방을 2개로 나눠서 식당을 예약해야 할 것 같습니다.	3
그래요? 그럼 차라리 다 같이 있을 수 있는 다른 장소가 좋지 않을까요?	3
그럼 다시 한번 알아보겠습니다. 아무래도 그런 곳은 고깃집이나 중식당밖에 없을 거예요.	3
둘 중 다 같이 앉아서 먹을 수 있는 곳으로 알아봐 주세요.	3
정말? 그럼 오늘 한번 거기 가볼래? 가서 음식 먹어보자.	3
그런데 사람이 워낙 많아서 예약해야 할 거야.	3
어제 방송에 나온 맛집 우리 동네 근처인 거 알아?	3
정말? 어쩐지 입구나 도로가 익숙해 보였어.	3
너 오늘 시간 괜찮으면 나랑 같이 먹으러 갈래? 내가 예약을 했거든.	3
나야 너무 좋지. 그럼 오늘 퇴근하고 바로 그 식당으로 갈게.	3
안녕하세요. 오늘 8명 예약했는데 1명이 더 올 것 같습니다. 	3
죄송하지만 9명이 들어갈 수 있는 방은 없어요. 혹시 그냥 의자 자리로 드려도 될까요?	3
의자 자리는 불편해서요. 혹시 그럼 두 팀으로 나눠서 방으로 할 수 있을까요?	3
일단 예약 현황을 보고 말씀드릴게요. 2시간 이내로 전화드리겠습니다. 	3
보내주신 자료 잘 봤습니다. 너무 큰 도움이 될 것 같아요. 	3
별말씀을요. 도움이 되었다니 제가 더 영광입니다. 	3
혹시 괜찮으시다면 제가 오늘 저녁에 식사 대접해도 될까요?	3
저는 너무 영광입니다. 그럼 예약하신 식당 주소 보내주세요.	3
오늘따라 예약한 손님이 많은 것 같아요. 무슨 날인가요?	3
오늘 아마 중학교랑 고등학교 졸업식이라서 사람들이 많을 거야.	3
그래서 사람이 많군요. 어쩐지 꽃다발을 많이 들고 다니더라고요.	3
졸업식은 좋은 날이고	3
소세지 좀 삶아줘	3
나는 인터뷰하는 법과 어휘 능력을 향상시키고 싶어요.	3
말은 잘 통하지 않지만 내가 힘이 되어 주고 싶어.	3
내가 지금 하고 있는 아르바이트는 콘서트 스태프알바야.	3
항상 열심히 하는 Red Velvet이 되겠습니다.	3
이제 무얼 하고 무슨 생각을 해야 할지 모르겠어.	3
이런 말을 하는 나 자신이 너무 싫다 자존심도 상하고.	3
뭔가 더 말하고 싶은데 제 영어 실력이 부족하네요.	3
유아들은 하이파이브로 인해 더 적극적으로 활동에 참여해요.	3
이런 거 안 하는데 신기해서 하다가 너 때문에 결제했어.	3
저는 오늘 하늘이라는 주제로 여러분과 이야기하려고 합니다.	3
나는 이제 하노이에서 다른 여자를 만날 수 없어.	3
내가 오늘 종일 회의라서 메일 확인을 못 했어.	3
나는 일을 하느라 잠시 너의 메시지에 대답하지 못했습니다.	3
오늘 나는 종일 한국에 친구랑 통화했어요.	3
일단 방학을 하면 낮잠을 마음껏 자고 싶었는데 이젠 그럴 수 있다.	3
16 세 이하의 어린이는 사우나에 입장하실 수 없습니다.	3
내가 일을 하고 있어서 지금은 필리핀으로 못 가요.	3
나는 일을 해야 하므로 개별적 시간이 안 나.	3
나는 일을 하므로 밤 10시에 만날 수 있어.	3
내가 일을 하고 받는 돈으로 충분한 생활할 수 있습니다.	3
어떤 일을 하든 자신감 있게 할 수 있게 되었습니다.	3
나는 내가 하던 일을 인계해 주기 시작했습니다.	3
나는 당신하고 잠자리를 원하는 사람이 아닙니다.	3
나는 거의 하루에 열 시간은 수학을 위해 소비해요.	3
내가 잘 못 하지만 기본적인 의사소통은 가르칠 수 있어.	3
단지 내가 하고 싶은 말과 번역이 약간 다릅니다.	3
나도 내가 하고 싶은 걸 하고 원하는 방식으로 살고 싶어요.	3
오늘 내가 하고 싶은 이야기는 나의 목표에 관한 이야기입니다	3
너희가 준비하고 있는 시험이 어떤 것이 있니?	3
부평역 지하상가 2번 출구를 찾은 다음에는요?	3
나는 네가 하나님을 만났다는 것이 너무 행복해.	3
내가 제일 하고 싶은 말은 네가 야경을 꼭 봤으면 좋겠다는 거야.	3
저희 게스트하우스에 관심을 가져주셔서 감사합니다.	3
너와 함께 종일 지낼 생각을 하니까 매우 기분이 좋다.	3
카톡 하려던 게 술에 취해서 잘못 전화를 건 거야.	3
내가 일을 하지 않으면 내 가족에게 불행이 다가올 것입니다.	3
내가 말을 하지 않으면 너는 이상한 상상을 하게 되고 나를 오해하게 돼.	3
모든 걸 말하지 않아도 마음이 통하는 것 같아.	3
혼자 공부하는 것보다 학원에 다니는 게 나아.	3
이제 내가 하루 더 쉬게 되면 그때 만나서 밥 먹자.	3
작은 부분 하나하나 장인의 손길이 닿지 않은 것이 없습니다.	3
아직 시즌은 길고 날려 먹을 승점은 수도 없어.	3
그러는 너의 소중한 팀은 우승을 향하여 질주하고 있겠지?	3
아직 새 공격수가 팀에 적응을 못 하고 있을 뿐이야.	3
너희 팀은 결국 강등권에서 벗어나지 못하는군.	3
그러게 말이다. 어제 경쟁팀이 져서 기대했었는데.	3
너희는 근데 이번 주말에 무승부 아니였어?	3
승점은 동률이지만 상대 전적에서 밀려서 그렇지.	3
우리가 이길 거라고 친구들이랑 몇 명이 내기했어.	3
개인적으로 매우 무모한 결정이라는 생각이 드는데.	3
전력은 우리가 딸리지만 상대 팀이 우리한테 옛날부터 약해.	3
좋은 결과가 있기를 바란다. 따면 나 술이나 사줘.	3
우리가 결승까지 갈 거라곤 꿈에도 생각도 못 했어.	3
나도 그게 아직 믿어지지 않는다. 너무 행복해.	3
진짜 내 인생 최고의 결승전이었어. 너무 먹긴 했지만.	3
어제의 영광을 생각하면 이 정도 숙취쯤은 감내해야지.	3
오늘 우리의 그 멍청한 팀이 이겨서 너무 기분이 좋아.	3
진짜 얼마 만에 이겨 본 거냐. 한 달은 된 거 같아.	3
그 전 경기까지 16연패인가 찍었으니 거의 3주 정도 되지.	3
제일 바보들은 야구에서 3주 동안 못 이기는 팀을 응원하는 우리야.	3
우리 감독은 아무래도 자르는 게 좋을 것 같아.	3
내 생각도 좀 변화가 필요하다는 것은 인정한다.	3
임기 내내 삽질한 것만 생각하면 울화통이 터져.	3
하지만 리빌딩은 어느 정도 해놨으니 너무 뭐라고는 할 수 없지.	3
우리나라는 조별 예선에서 떨어졌는데 뭐가 재미있었냐?	3
그래도 16강 대진하고 결승전이 너무 재미있었잖아.	3
결승전이 희대의 명승부였다는 것은 나도 인정한다.	3
내 기억으로는 1998년 월드컵이 제일 재미있었어.	3
나는 그때 우리나라가 영혼까지 털린 것만 기억나는데.	3
그때 토너먼트부터 명승부가 많았어. 골도 많았고.	3
하긴 그때 우승 후보가 결승에서 박살이 났었지.	3
우리나라는 월드컵을 개최하기엔 리그가 너무 인기가 없어.	3
우리보다 훨씬 못하는 나라들도 리그 경기가 꽉꽉 차는 건 맞아.	3
내가 보기엔 아시아의 호랑이라는 수식어도 옛말이야.	3
아시안 컵 우승하는지도 반세기나 됐으니 맞는 말이야.	3
월드컵이 언제부터 시작했는지 아버지는 아시나요?	3
월드컵은 1930년대에 출범했으니 역사가 오래됐지.	3
그때는 지금이랑 진행 방식이 완전히 달랐겠네요.	3
네 말이 맞아. 참가국이 처음엔 10개도 안 됐었어.	3
한 달만 기다리면 월드컵 무대의 막이 오르겠군.	3
나는 솔직히 월드컵보다 유로가 훨씬 더 재미있어.	3
월드컵이 더 상징성이 큰 대회인데 넌 왜 그렇냐?	3
유로는 다들 실력이 비등비등해서 더 치열하거든.	3
친구랑 다음 월드컵 개막전 입장권을 사기로 했어.	3
진짜냐? 액수가 만만치 않을 텐데 네가 무슨 돈으로?	3
그래서 호주에 일 년 동안 워킹 홀리데이 하러 갈 거야.	3
너도 참 대단한 인간이다. 가서 뱀이랑 악어 조심하렴.	3
올해 월드컵 본선은 진짜 감동과 전율 그 자체였다.	3
특히 결승 후반에 터진 그 골은 진짜 대박이었어.	3
그 골 넣은 선수는 무조건 빅 클럽으로 가겠지?	3
나는 교통 혼잡을 피하고자 7시 쯤 출발합니다.	3
가족 없이 혼자 캐나다에 온 후 가족의 소중함을 느꼈어.	3
만약 내가 혼자 있을 때 고양이가 찾아왔으면 좋겠어.	3
내가 집에 혼자 있을 때 현관문 열리는 소리가 났어.	3
그날 나를 혼자 가게 할 거라고는 생각도 못 했어.	3
그때 저는 혼자 준비를 하기엔 너무 막막하였습니다.	3
나는 내 결혼식에 잘 보이기 위해 다이어트해요.	3
결국 그는 혼자서 송화와 전처의 아들인 동호를 키우게 됐어.	3
그는 내게 혼자 살게 만드는 장애물을 주셨어요.	3
그는 거의 혼자 집에 여섯 시간 동안 있었습니다.	3
만약 네가 혼자서 그것을 하면 앞에 사람이 재수가 없을거야.	3
친구가 나 혼자 가면 위험하다고 계속 따라오려고 해요.	3
난 나와 결혼하는 사람을 행복하게 해줄 자신이 있어.	3
전 남자친구 결혼식에 간다고 하면 디자이너들이 혼을 불태운다더라.	3
아름다운 결혼 생활을 하기 위해서는 세 가지가 필요한 것 같아요.	3
왜 당신이 혼란스러웠는지 저는 이해할 수 없습니다.	3
그런데 나 혼자 가는 게 싫어서 부모님과 친구들을 불렀어.	3
남자들은 결혼하기 위해서 신부에게 소를 선물로 보내야 합니다.	3
남자들이 결혼하고 싶어 하는 이유에는 어떤 것들이 있을까요?	3
싱글세란 결혼을 하지 않은 사람에게 특별히 걷는 세금입니다.	3
너희끼리 충분히 생각해 보고 너희들의 의견을 나에게 전달해 줘.	3
우리는 열심히 노력하고 있으니 기다려 주십시오.	3
그녀는 여전히 그에게 고마움을 느끼고 있었죠.	3
그녀는 마땅히 받아야 할 점수를 받지 못했어요.	3
그녀는 여전히 활발하고 많은 매력을 가지고 있어요.	3
저희도 여전히 수진이와 연락이 되지 않고 있어요.	3
우리는 충분히 설명한 끝에 고객을 설득할 수 있었어요.	3
우리는 여전히 필리핀에서 일이 어떻게 진행되는지 잘 몰라요.	3
머리는 여전히 혼란스럽고 하루종일 정신이 없네요.	3
우리는 단순히 돈을 벌기 위해서 이 일을 하는 것이 아니에요.	3
바둑은 굉장히 추상적인 요소들로 구성되어있는 활동이죠.	3
우리는 서서히 그것 들에 중독되고 있어요.	3
우리는 열심히 공부를 했고 결국 졸업을 했어요.	3
우리는 신속히 지급할 것을 삼성에게 요구하고 있어요.	3
저희는 분명히 3인분을 시켰는데 양이 너무 적어요.	3
저희는 분명히 밖의 메뉴 판에서 가격을 확인하고 왔어요.	3
오늘 댄스파티는 정말 최고였어요.	3
경찰 파트너 구해줄 수 있어.	3
